stage	type	logexpr
early	now	0.73503740432
early	next	0.73503740432
early	now	0.207748858784
early	next	0.207748858784
early	now	0.44066492778
early	next	0.44066492778
early	now	3.47433011652
early	next	3.47433011652
early	now	0.879128698185
early	next	0.879128698185
early	now	3.7086330606
early	next	3.7086330606
early	now	0.699819868578
early	next	0.699819868578
early	now	2.76282874827
early	next	2.76282874827
early	now	0.162404522954
early	next	0.162404522954
early	now	0.434556487209
early	next	0.434556487209
early	now	0.848118951771
early	next	0.848118951771
early	now	1.05492160004
early	next	1.05492160004
early	now	2.1263966899
early	next	2.1263966899
early	now	1.47487513097
early	next	1.47487513097
early	now	0.356061255671
early	next	0.356061255671
early	now	0.969414350196
early	next	0.969414350196
early	now	1.89501677469
early	next	1.89501677469
early	now	0.288815180243
early	next	0.288815180243
early	now	0.912720365696
early	next	0.912720365696
early	now	0.870183964174
early	next	0.870183964174
early	now	0.550770497728
early	next	0.550770497728
early	now	2.05541008548
early	next	2.05541008548
early	now	3.17774961741
early	next	3.17774961741
early	now	0.870766030274
early	next	0.870766030274
early	now	0.0750237027445
early	next	0.0750237027445
early	now	1.11649804727
early	next	1.11649804727
early	now	1.03250809807
early	next	1.03250809807
early	now	0.472094566712
early	next	0.472094566712
early	now	3.84125713453
early	next	3.84125713453
early	now	0.0314468246303
early	next	0.0314468246303
early	now	1.29394604068
early	next	1.29394604068
early	now	0.793137301428
early	next	0.793137301428
early	now	1.01967369346
early	next	1.01967369346
early	now	0.493204886416
early	next	0.493204886416
early	now	0.115153804478
early	next	0.115153804478
early	now	0.791430209793
early	next	0.791430209793
early	now	0.140190546164
early	next	0.140190546164
early	now	2.89743012226
early	next	2.89743012226
early	now	0.0
early	next	0.0
early	now	3.12232527612
early	next	3.12232527612
early	now	0.0435313130001
early	next	0.0435313130001
early	now	0.721856107196
early	next	0.721856107196
early	now	0.145578904045
early	next	0.145578904045
early	now	0.716546273988
early	next	0.716546273988
early	now	2.05883696791
early	next	2.05883696791
early	now	1.16582223836
early	next	1.16582223836
early	now	0.874067756438
early	next	0.874067756438
early	now	0.438427819211
early	next	0.438427819211
early	now	0.0857476955471
early	next	0.0857476955471
early	now	0.31294915415
early	next	0.31294915415
early	now	0.0416514104597
early	next	0.0416514104597
early	now	1.64636368654
early	next	1.64636368654
early	now	0.59198506151
early	next	0.59198506151
early	now	1.31943047174
early	next	1.31943047174
early	now	0.078130727157
early	next	0.078130727157
early	now	1.44051735973
early	next	1.44051735973
early	now	1.38809773406
early	next	1.38809773406
early	now	1.20240157058
early	next	1.20240157058
early	now	0.719852400643
early	next	0.719852400643
early	now	1.03342288909
early	next	1.03342288909
early	now	0.467590094011
early	next	0.467590094011
early	now	1.024865277
early	next	1.024865277
early	now	1.10040734326
early	next	1.10040734326
early	now	0.857020442535
early	next	0.857020442535
early	now	1.58145810293
early	next	1.58145810293
early	now	1.61338810016
early	next	1.61338810016
early	now	1.30288829536
early	next	1.30288829536
early	now	1.21030570909
early	next	1.21030570909
early	now	0.982976945069
early	next	0.982976945069
early	now	0.426739201287
early	next	0.426739201287
early	now	0.301484380845
early	next	0.301484380845
early	now	0.748827836387
early	next	0.748827836387
early	now	0.747474368036
early	next	0.747474368036
early	now	1.18162596326
early	next	1.18162596326
2cell	now	2.64524528751
2cell	next	2.64524528751
2cell	now	2.01201217942
2cell	next	2.01201217942
2cell	now	1.0453556647
2cell	next	1.0453556647
2cell	now	2.70477149869
2cell	next	2.70477149869
2cell	now	1.69019359665
2cell	next	1.69019359665
2cell	now	1.66476097638
2cell	next	1.66476097638
2cell	now	0.249215115153
2cell	next	0.249215115153
2cell	now	3.32996271351
2cell	next	3.32996271351
2cell	now	0.1937542867
2cell	next	0.1937542867
2cell	now	0.629854283311
2cell	next	0.629854283311
2cell	now	1.25625116338
2cell	next	1.25625116338
2cell	now	1.52561490174
2cell	next	1.52561490174
2cell	now	1.23661906846
2cell	next	1.23661906846
2cell	now	3.41646687399
2cell	next	3.41646687399
2cell	now	1.33821431975
2cell	next	1.33821431975
2cell	now	1.0875479709
2cell	next	1.0875479709
2cell	now	0.211172179533
2cell	next	0.211172179533
2cell	now	2.90989656883
2cell	next	2.90989656883
2cell	now	0.136203444512
2cell	next	0.136203444512
2cell	now	1.57480712942
2cell	next	1.57480712942
2cell	now	3.47383427231
2cell	next	3.47383427231
2cell	now	1.31486280417
2cell	next	1.31486280417
2cell	now	0.556028790918
2cell	next	0.556028790918
2cell	now	1.78983094415
2cell	next	1.78983094415
2cell	now	1.44276211985
2cell	next	1.44276211985
2cell	now	2.39797708763
2cell	next	2.39797708763
2cell	now	1.6572580825
2cell	next	1.6572580825
2cell	now	0.419219415781
2cell	next	0.419219415781
2cell	now	0.481475079837
2cell	next	0.481475079837
2cell	now	0.0
2cell	next	0.0
2cell	now	0.0359282798073
2cell	next	0.0359282798073
2cell	now	2.48702939517
2cell	next	2.48702939517
2cell	now	0.365256120105
2cell	next	0.365256120105
2cell	now	1.97486682831
2cell	next	1.97486682831
2cell	now	2.30869936269
2cell	next	2.30869936269
2cell	now	0.381191541039
2cell	next	0.381191541039
2cell	now	0.531699441838
2cell	next	0.531699441838
2cell	now	0.580150919994
2cell	next	0.580150919994
2cell	now	1.47579222756
2cell	next	1.47579222756
2cell	now	0.78741135895
2cell	next	0.78741135895
2cell	now	0.785083493452
2cell	next	0.785083493452
2cell	now	0.0985349745599
2cell	next	0.0985349745599
2cell	now	1.09332835324
2cell	next	1.09332835324
2cell	now	0.586204302516
2cell	next	0.586204302516
2cell	now	1.06713882129
2cell	next	1.06713882129
2cell	now	0.79161147183
2cell	next	0.79161147183
2cell	now	1.04244044683
2cell	next	1.04244044683
2cell	now	0.0778579536047
2cell	next	0.0778579536047
2cell	now	0.733031135258
2cell	next	0.733031135258
2cell	now	0.193696614815
2cell	next	0.193696614815
2cell	now	1.25718176266
2cell	next	1.25718176266
2cell	now	0.0488766366211
2cell	next	0.0488766366211
2cell	now	1.45154122507
2cell	next	1.45154122507
2cell	now	0.0170959282734
2cell	next	0.0170959282734
2cell	now	1.94929156846
2cell	next	1.94929156846
2cell	now	0.0366900136328
2cell	next	0.0366900136328
2cell	now	1.26517137905
2cell	next	1.26517137905
2cell	now	0.504550576775
2cell	next	0.504550576775
2cell	now	0.0267328713098
2cell	next	0.0267328713098
2cell	now	1.36155074723
2cell	next	1.36155074723
2cell	now	0.696815444246
2cell	next	0.696815444246
2cell	now	1.96450897084
2cell	next	1.96450897084
2cell	now	0.533046501207
2cell	next	0.533046501207
2cell	now	0.109993666022
2cell	next	0.109993666022
2cell	now	0.228708836347
2cell	next	0.228708836347
2cell	now	0.372523784921
2cell	next	0.372523784921
2cell	now	0.972614352927
2cell	next	0.972614352927
2cell	now	1.18625069126
2cell	next	1.18625069126
2cell	now	4.09123473171
2cell	next	4.09123473171
2cell	now	0.696317150891
2cell	next	0.696317150891
2cell	now	0.534189549164
2cell	next	0.534189549164
2cell	now	1.36887349518
2cell	next	1.36887349518
2cell	now	0.0509310137719
2cell	next	0.0509310137719
2cell	now	1.89217929978
2cell	next	1.89217929978
2cell	now	1.45386188395
2cell	next	1.45386188395
2cell	now	2.58132227896
2cell	next	2.58132227896
2cell	now	0.353808940873
2cell	next	0.353808940873
2cell	now	0.497502057948
2cell	next	0.497502057948
2cell	now	1.98203266114
2cell	next	1.98203266114
2cell	now	2.23740956901
2cell	next	2.23740956901
2cell	now	0.491524142875
2cell	next	0.491524142875
2cell	now	0.235986328671
2cell	next	0.235986328671
2cell	now	1.83192204638
2cell	next	1.83192204638
2cell	now	0.415742118269
2cell	next	0.415742118269
2cell	now	1.43616013709
2cell	next	1.43616013709
2cell	now	0.090036114522
2cell	next	0.090036114522
2cell	now	1.50242269518
2cell	next	1.50242269518
2cell	now	2.6846928633
2cell	next	2.6846928633
2cell	now	1.73000285278
2cell	next	1.73000285278
2cell	now	0.528298480429
2cell	next	0.528298480429
2cell	now	1.49280072005
2cell	next	1.49280072005
2cell	now	1.18308210529
2cell	next	1.18308210529
2cell	now	1.77508285087
2cell	next	1.77508285087
2cell	now	0.0606314923811
2cell	next	0.0606314923811
2cell	now	0.63455308957
2cell	next	0.63455308957
2cell	now	1.66617734963
2cell	next	1.66617734963
2cell	now	1.53148501958
2cell	next	1.53148501958
2cell	now	0.810383400073
2cell	next	0.810383400073
2cell	now	0.925971719527
2cell	next	0.925971719527
2cell	now	0.948893440418
2cell	next	0.948893440418
2cell	now	0.0078598701342
2cell	next	0.0078598701342
2cell	now	0.757904427775
2cell	next	0.757904427775
2cell	now	0.115716902673
2cell	next	0.115716902673
2cell	now	3.99163608236
2cell	next	3.99163608236
2cell	now	1.60546001106
2cell	next	1.60546001106
2cell	now	0.758302698816
2cell	next	0.758302698816
2cell	now	0.680340017846
2cell	next	0.680340017846
2cell	now	1.55514222062
2cell	next	1.55514222062
2cell	now	0.10592275757
2cell	next	0.10592275757
2cell	now	2.11191357208
2cell	next	2.11191357208
2cell	now	1.41044536365
2cell	next	1.41044536365
2cell	now	0.992240150382
2cell	next	0.992240150382
2cell	now	0.0
2cell	next	0.0
2cell	now	1.43812988348
2cell	next	1.43812988348
2cell	now	0.280878732125
2cell	next	0.280878732125
2cell	now	0.538913247267
2cell	next	0.538913247267
2cell	now	2.57569906408
2cell	next	2.57569906408
2cell	now	0.0266673444502
